Gene	p avg	Name
PCBP3	0.294	poly(rC) binding protein 3
CYP2A6	0.294	cytochrome P450 family 2 subfamily A member 6
TRAP1	0.294	TNF receptor associated protein 1
TRAPPC8	0.294	trafficking protein particle complex subunit 8
TRMT112	0.29400000000000004	tRNA methyltransferase activator subunit 11-2
RILPL1	0.29405	Rab interacting lysosomal protein like 1
ESYT2	0.2942455	extended synaptotagmin 2
RETN	0.2945	resistin
PTGFRN	0.2945	prostaglandin F2 receptor inhibitor
STK16	0.2945	serine/threonine kinase 16
TTC12	0.2945	tetratricopeptide repeat domain 12
MYH9	0.2945	myosin heavy chain 9
SUGCT	0.2945	succinyl-CoA:glutarate-CoA transferase
ATG2A	0.2945	autophagy related 2A
KCTD5	0.2945	potassium channel tetramerization domain containing 5
ABHD13	0.2945	abhydrolase domain containing 13
DOCK10	0.2945	dedicator of cytokinesis 10
MRTO4	0.2945	MRT4 homolog, ribosome maturation factor
KHDRBS1	0.2945	KH RNA binding domain containing, signal transduction associated 1
FAM120C	0.29460000000000003	family with sequence similarity 120C
DPH5	0.294805	diphthamide biosynthesis 5
PCNX3	0.2949	pecanex 3
TMUB2	0.295	transmembrane and ubiquitin like domain containing 2
WDSUB1	0.295	WD repeat, sterile alpha motif and U-box domain containing 1
WDR36	0.295	WD repeat domain 36
HNRNPA1L2	0.295	heterogeneous nuclear ribonucleoprotein A1 like 2
TXNDC15	0.295	thioredoxin domain containing 15
CARM1	0.295	coactivator associated arginine methyltransferase 1
TCIRG1	0.29515	T cell immune regulator 1, ATPase H+ transporting V0 subunit a3
KLHL11	0.29515	kelch like family member 11
TRIM6-TRIM34	0.2952	TRIM6-TRIM34 readthrough
GLG1	0.2952	golgi glycoprotein 1
KIF5B	0.2955	kinesin family member 5B
RPS11	0.2955	ribosomal protein S11
MRPL38	0.2955	mitochondrial ribosomal protein L38
TSEN2	0.2955	tRNA splicing endonuclease subunit 2
GPATCH4	0.2955	G-patch domain containing 4 (gene/pseudogene)
DYSF	0.29585	dysferlin
DPAGT1	0.296	dolichyl-phosphate N-acetylglucosaminephosphotransferase 1
LTA4H	0.296	leukotriene A4 hydrolase
VPS13D	0.296	vacuolar protein sorting 13 homolog D
CLC	0.296	Charcot-Leyden crystal galectin
MRPL10	0.296	mitochondrial ribosomal protein L10
GSE1	0.29600000000000004	Gse1 coiled-coil protein
DAP	0.29600000000000004	death associated protein
WIPI1	0.29600000000000004	WD repeat domain, phosphoinositide interacting 1
SLX4	0.29610000000000003	SLX4 structure-specific endonuclease subunit
SNX24	0.29611499999999996	sorting nexin 24
GYG2	0.2962	glycogenin 2
PLD1	0.296205	phospholipase D1
RPS10	0.296295	ribosomal protein S10
ZNF746	0.2965	zinc finger protein 746
HACE1	0.2965	HECT domain and ankyrin repeat containing E3 ubiquitin protein ligase 1
LRRK2	0.2965	leucine rich repeat kinase 2
SMARCB1	0.2965	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily b, member 1
ACVR1	0.2965	activin A receptor type 1
TAF9	0.29669999999999996	TATA-box binding protein associated factor 9
FKBP1A	0.2967	FKBP prolyl isomerase 1A
CEP83	0.297	centrosomal protein 83
PPP2R1B	0.297	protein phosphatase 2 scaffold subunit Abeta
PTGR2	0.297	prostaglandin reductase 2
KDR	0.297	kinase insert domain receptor
SEC61G	0.297	SEC61 translocon subunit gamma
BOD1L1	0.29719999999999996	biorientation of chromosomes in cell division 1 like 1
TIMM10	0.2974	translocase of inner mitochondrial membrane 10
SOX4	0.297425	SRY-box transcription factor 4
PROM1	0.2975	prominin 1
PTPRG	0.2975	protein tyrosine phosphatase receptor type G
BRD1	0.2975	bromodomain containing 1
HLCS	0.2975	holocarboxylase synthetase
FAS	0.2975	Fas cell surface death receptor
TMEM19	0.2975	transmembrane protein 19
UNC5B	0.2975	unc-5 netrin receptor B
ZNF532	0.2975	zinc finger protein 532
AADAT	0.2975	aminoadipate aminotransferase
COQ5	0.2975	coenzyme Q5, methyltransferase
WWOX	0.29755	WW domain containing oxidoreductase
ABCB10	0.2976	ATP binding cassette subfamily B member 10
RPL6	0.29768	ribosomal protein L6
TAPBP	0.29775	TAP binding protein
SLC7A5	0.2978	solute carrier family 7 member 5
WDR87	0.297805	WD repeat domain 87
IKBKAP	0.297875	elongator acetyltransferase complex subunit 1
ACAD8	0.298	acyl-CoA dehydrogenase family member 8
PMM2	0.298	phosphomannomutase 2
PBLD	0.298	phenazine biosynthesis like protein domain containing
MBTPS1	0.29800000000000004	membrane bound transcription factor peptidase, site 1
VPS28	0.29800000000000004	VPS28 subunit of ESCRT-I
FRMPD1	0.29805	FERM and PDZ domain containing 1
KLHL5	0.29815	kelch like family member 5
MRPL30	0.29825	mitochondrial ribosomal protein L30
IVL	0.298255	involucrin
ST13	0.29829999999999995	ST13 Hsp70 interacting protein
CFD	0.2983	complement factor D
RHBDF1	0.2985	rhomboid 5 homolog 1
SENP1	0.2985	SUMO specific peptidase 1
EIF3M	0.2985	eukaryotic translation initiation factor 3 subunit M
SIRT3	0.2985	sirtuin 3
NOVA1	0.2985	NOVA alternative splicing regulator 1
NT5E	0.2985	5'-nucleotidase ecto
MRPS6	0.2985	mitochondrial ribosomal protein S6
MTHFS	0.2985	methenyltetrahydrofolate synthetase
LMAN1	0.298525	lectin, mannose binding 1
MUC5AC	0.29855000000000004	mucin 5AC, oligomeric mucus/gel-forming
SETMAR	0.2987	SET domain and mariner transposase fusion gene
ZNF622	0.299	zinc finger protein 622
WDR89	0.299	WD repeat domain 89
C19orf43	0.299	telomerase RNA component interacting RNase
IKZF1	0.299	IKAROS family zinc finger 1
GAS7	0.29900000000000004	growth arrest specific 7
ARHGAP22	0.2993	Rho GTPase activating protein 22
FBRS	0.29935	fibrosin
MPZL1	0.29935	myelin protein zero like 1
EFCAB7	0.2995	EF-hand calcium binding domain 7
C4BPA	0.2995	complement component 4 binding protein alpha
HLA-DRA	0.2995	major histocompatibility complex, class II, DR alpha
LRPPRC	0.2995	leucine rich pentatricopeptide repeat containing
SMARCC2	0.2995	SWI/SNF related, matrix associated, actin dependent regulator of chromatin subfamily c member 2
CFL1	0.2995	cofilin 1
SERPINB2	0.2995	serpin family B member 2
INTS5	0.29979999999999996	integrator complex subunit 5
BRF1	0.299805	BRF1 RNA polymerase III transcription initiation factor subunit
PCIF1	0.3	phosphorylated CTD interacting factor 1
KIAA0101	0.3	PCNA clamp associated factor
WDR18	0.3	WD repeat domain 18
MRPL14	0.3	mitochondrial ribosomal protein L14
SEPTIN11	0.30000000000000004	septin 11
P2RX7	0.300035	purinergic receptor P2X 7
ARMC1	0.30029999999999996	armadillo repeat containing 1
DLG4	0.3005	discs large MAGUK scaffold protein 4
DCTN3	0.3005	dynactin subunit 3
WDR1	0.3005	WD repeat domain 1
KDM7A	0.3005	lysine demethylase 7A
VPS29	0.3005	VPS29 retromer complex component
BCL7C	0.30067	BAF chromatin remodeling complex subunit BCL7C
ZNF652	0.3007205	zinc finger protein 652
SMS	0.3008	spermine synthase
CLCC1	0.301	chloride channel CLIC like 1
ACSL4	0.301	acyl-CoA synthetase long chain family member 4
YIF1B	0.301	Yip1 interacting factor homolog B, membrane trafficking protein
SELL	0.301	selectin L
SPTB	0.301	spectrin beta, erythrocytic
ACSS2	0.301	acyl-CoA synthetase short chain family member 2
CDC26	0.301	cell division cycle 26
C2orf69	0.30100000000000005	chromosome 2 open reading frame 69
MBD2	0.30100000000000005	methyl-CpG binding domain protein 2
TSPYL1	0.30115	TSPY like 1
MAPK3	0.3015	mitogen-activated protein kinase 3
PIK3R4	0.3015	phosphoinositide-3-kinase regulatory subunit 4
PDSS1	0.3015	decaprenyl diphosphate synthase subunit 1
AK1	0.3015	adenylate kinase 1
HRG	0.3015	histidine rich glycoprotein
SULF2	0.3015	sulfatase 2
IGSF1	0.3015	immunoglobulin superfamily member 1
UPF2	0.3015	UPF2 regulator of nonsense mediated mRNA decay
ZFP36L1	0.30155	ZFP36 ring finger protein like 1
ATG12	0.30160000000000003	autophagy related 12
SENP2	0.30174999999999996	SUMO specific peptidase 2
PLEK2	0.302	pleckstrin 2
ZC2HC1A	0.302	zinc finger C2HC-type containing 1A
UBE4B	0.302	ubiquitination factor E4B
AGO3	0.302	argonaute RISC catalytic component 3
PWWP2A	0.302	PWWP domain containing 2A
MMP8	0.302	matrix metallopeptidase 8
PCM1	0.302	pericentriolar material 1
DYNC2LI1	0.30200000000000005	dynein cytoplasmic 2 light intermediate chain 1
ACTL6B	0.30205	actin like 6B
KATNA1	0.3025	katanin catalytic subunit A1
APPBP2	0.3025	amyloid beta precursor protein binding protein 2
ANG	0.3025	angiogenin
SPECC1L	0.3025	sperm antigen with calponin homology and coiled-coil domains 1 like
DPP8	0.3025	dipeptidyl peptidase 8
CACNA2D1	0.3025	calcium voltage-gated channel auxiliary subunit alpha2delta 1
MUCL1	0.30258	mucin like 1
SAC3D1	0.3026	SAC3 domain containing 1
HNRNPA1	0.30285	heterogeneous nuclear ribonucleoprotein A1
SELENBP1	0.30285	selenium binding protein 1
NFKBIA	0.303	NFKB inhibitor alpha
BID	0.303	BH3 interacting domain death agonist
NTPCR	0.303	nucleoside-triphosphatase, cancer-related
MKRN2	0.30300000000000005	makorin ring finger protein 2
DRG2	0.30300000000000005	developmentally regulated GTP binding protein 2
TUSC2	0.3031	tumor suppressor 2, mitochondrial calcium regulator
SGPP1	0.30338	sphingosine-1-phosphate phosphatase 1
COA6	0.3035	cytochrome c oxidase assembly factor 6
ANXA3	0.3035	annexin A3
PYROXD2	0.3035	pyridine nucleotide-disulphide oxidoreductase domain 2
EDF1	0.3035	endothelial differentiation related factor 1
PNO1	0.3035	partner of NOB1 homolog
IFI44L	0.3035	interferon induced protein 44 like
MMP14	0.3035	matrix metallopeptidase 14
PTTG1IP	0.30351	PTTG1 interacting protein
SUDS3	0.30365000000000003	SDS3 homolog, SIN3A corepressor complex component
SEPTIN8	0.30374999999999996	septin 8
MYT1	0.30389999999999995	myelin transcription factor 1
ZNF436	0.30395	zinc finger protein 436
TMEM168	0.304	transmembrane protein 168
LSM1	0.304	LSM1 homolog, mRNA degradation associated
GREM1	0.304	gremlin 1, DAN family BMP antagonist
RDH13	0.304	retinol dehydrogenase 13
RMI2	0.304	RecQ mediated genome instability 2
VASP	0.304	vasodilator stimulated phosphoprotein
HCLS1	0.304	hematopoietic cell-specific Lyn substrate 1
CHMP4A	0.304	charged multivesicular body protein 4A
RGS14	0.304	regulator of G protein signaling 14
CCDC66	0.30400000000000005	coiled-coil domain containing 66
COBL	0.3043	cordon-bleu WH2 repeat protein
RGS19	0.3045	regulator of G protein signaling 19
PLIN2	0.3045	perilipin 2
TAP2	0.3045	transporter 2, ATP binding cassette subfamily B member
XIRP2	0.3045	xin actin binding repeat containing 2
HYDIN	0.3047	HYDIN axonemal central pair apparatus protein
TCF4	0.30495	transcription factor 4
POLA1	0.305	DNA polymerase alpha 1, catalytic subunit
NUDT16	0.305	nudix hydrolase 16
MTHFD1L	0.305	methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 1 like
TRAF3IP3	0.305	TRAF3 interacting protein 3
TCL1A	0.305	TCL1 family AKT coactivator A
DPH3	0.305	diphthamide biosynthesis 3
ASB9	0.30500000000000005	ankyrin repeat and SOCS box containing 9
DDX28	0.3053	DEAD-box helicase 28
PPP1R11	0.3055	protein phosphatase 1 regulatory inhibitor subunit 11
TMEM43	0.3055	transmembrane protein 43
PRTN3	0.3055	proteinase 3
IPO8	0.3055	importin 8
ITGBL1	0.3055	integrin subunit beta like 1
MED27	0.306	mediator complex subunit 27
TLL1	0.306	tolloid like 1
TMEM245	0.3062165	transmembrane protein 245
TAX1BP3	0.3065	Tax1 binding protein 3
SNRPD1	0.3065	small nuclear ribonucleoprotein D1 polypeptide
KITLG	0.3065	KIT ligand
PSTK	0.3065	phosphoseryl-tRNA kinase
TIA1	0.3065	TIA1 cytotoxic granule associated RNA binding protein
AKAP13	0.3065	A-kinase anchoring protein 13
EED	0.3065	embryonic ectoderm development
RCN1	0.3065	reticulocalbin 1
BIN2	0.3065	bridging integrator 2
TANC1	0.3065	tetratricopeptide repeat, ankyrin repeat and coiled-coil containing 1
PDGFRL	0.3065	platelet derived growth factor receptor like
RPL35	0.306555	ribosomal protein L35
MAP4K2	0.3069	mitogen-activated protein kinase kinase kinase kinase 2
VPS51	0.30695	VPS51 subunit of GARP complex
SNAP25	0.307	synaptosome associated protein 25
MPP2	0.307	MAGUK p55 scaffold protein 2
ARID4B	0.307	AT-rich interaction domain 4B
MFSD6	0.307	major facilitator superfamily domain containing 6
UBQLN2	0.307	ubiquilin 2
PLS3	0.307	plastin 3
PRKAR1B	0.307	protein kinase cAMP-dependent type I regulatory subunit beta
PSMG2	0.307	proteasome assembly chaperone 2
SDCCAG8	0.307	SHH signaling and ciliogenesis regulator SDCCAG8
NPTN	0.307	neuroplastin
RRP15	0.30700000000000005	ribosomal RNA processing 15 homolog
CACNB1	0.30705000000000005	calcium voltage-gated channel auxiliary subunit beta 1
NKIRAS1	0.30710000000000004	NFKB inhibitor interacting Ras like 1
RPS10-NUDT3	0.30715	RPS10-NUDT3 readthrough
UBXN4	0.3075	UBX domain protein 4
SERINC1	0.3075	serine incorporator 1
TAF10	0.3075	TATA-box binding protein associated factor 10
CACNA2D2	0.3075	calcium voltage-gated channel auxiliary subunit alpha2delta 2
CCAR2	0.3075	cell cycle and apoptosis regulator 2
NMRAL1	0.3075	NmrA like redox sensor 1
RPL15	0.3077	ribosomal protein L15
PDK4	0.30775	pyruvate dehydrogenase kinase 4
MRPS7	0.30784	mitochondrial ribosomal protein S7
SLC44A1	0.308	solute carrier family 44 member 1
TINF2	0.308	TERF1 interacting nuclear factor 2
APTX	0.308	aprataxin
MT-CO1	0.308	mitochondrially encoded cytochrome c oxidase I
BCAR1	0.308	BCAR1 scaffold protein, Cas family member
PALM	0.308	paralemmin
MGME1	0.308	mitochondrial genome maintenance exonuclease 1
HSPB1	0.308	heat shock protein family B (small) member 1
KIAA0513	0.308	KIAA0513
ATL2	0.30800000000000005	atlastin GTPase 2
CUL7	0.30800000000000005	cullin 7
RNF220	0.30815000000000003	ring finger protein 220
NCAPG2	0.30829999999999996	non-SMC condensin II complex subunit G2
SFPQ	0.3085	splicing factor proline and glutamine rich
RPL9	0.3085	ribosomal protein L9
EHBP1L1	0.3085	EH domain binding protein 1 like 1
CEP68	0.3085	centrosomal protein 68
RAB3IP	0.3085	RAB3A interacting protein
AP1S2	0.3085	adaptor related protein complex 1 subunit sigma 2
ST14	0.30865	ST14 transmembrane serine protease matriptase
HMGXB3	0.30874999999999997	HMG-box containing 3
LCMT2	0.30874999999999997	leucine carboxyl methyltransferase 2
VHL	0.30889999999999995	von Hippel-Lindau tumor suppressor
FH	0.3089	fumarate hydratase
YAE1D1	0.30895	YAE1 maturation factor of ABCE1
CEBPB	0.309	CCAAT enhancer binding protein beta
NPRL2	0.309	NPR2 like, GATOR1 complex subunit
TXNRD2	0.309	thioredoxin reductase 2
PCK2	0.309	phosphoenolpyruvate carboxykinase 2, mitochondrial
NBR1	0.309	NBR1 autophagy cargo receptor
ALS2	0.309	alsin Rho guanine nucleotide exchange factor ALS2
MTO1	0.309	mitochondrial tRNA translation optimization 1
TSTD1	0.30925	thiosulfate sulfurtransferase like domain containing 1
WDR59	0.3094	WD repeat domain 59
SNRPF	0.309435	small nuclear ribonucleoprotein polypeptide F
PDLIM3	0.30945	PDZ and LIM domain 3
UTP23	0.3095	UTP23 small subunit processome component
ARL2	0.3095	ADP ribosylation factor like GTPase 2
SERPINB7	0.3095	serpin family B member 7
VPS4A	0.3095	vacuolar protein sorting 4 homolog A
MRPL15	0.3095	mitochondrial ribosomal protein L15
UQCC3	0.3095	ubiquinol-cytochrome c reductase complex assembly factor 3
SMIM12	0.3095	small integral membrane protein 12
SZRD1	0.3095	SUZ RNA binding domain containing 1
MFAP4	0.3095	microfibril associated protein 4
TRAPPC2	0.30975	trafficking protein particle complex subunit 2
NUMB	0.3098	NUMB endocytic adaptor protein
MVP	0.30989999999999995	major vault protein
SLIT2	0.31	slit guidance ligand 2
GAPDHS	0.31	glyceraldehyde-3-phosphate dehydrogenase, spermatogenic
WARS2	0.31	tryptophanyl tRNA synthetase 2, mitochondrial
ATXN2	0.31	ataxin 2
OGDH	0.31000000000000005	oxoglutarate dehydrogenase
TIMM8A	0.31034999999999996	translocase of inner mitochondrial membrane 8A
TET2	0.3105	tet methylcytosine dioxygenase 2
BAX	0.3105	BCL2 associated X, apoptosis regulator
PPFIBP1	0.3105	PPFIA binding protein 1
RAI1	0.3105	retinoic acid induced 1
POLR2A	0.31055	RNA polymerase II subunit A
NFKB1	0.3107	nuclear factor kappa B subunit 1
NT5C2	0.3107	5'-nucleotidase, cytosolic II
GIMAP7	0.311	GTPase, IMAP family member 7
AFAP1	0.311	actin filament associated protein 1
ERI3	0.311	ERI1 exoribonuclease family member 3
ARHGAP26	0.311	Rho GTPase activating protein 26
APEH	0.311	acylaminoacyl-peptide hydrolase
PIGB	0.311	phosphatidylinositol glycan anchor biosynthesis class B
SH3BP2	0.311	SH3 domain binding protein 2
MIIP	0.3111	migration and invasion inhibitory protein
TDO2	0.31115	tryptophan 2,3-dioxygenase
ST7	0.31145	suppression of tumorigenicity 7
FAM98B	0.3115	family with sequence similarity 98 member B
PDLIM4	0.3115	PDZ and LIM domain 4
ALDH1L1	0.3115	aldehyde dehydrogenase 1 family member L1
GSG2	0.3115	histone H3 associated protein kinase
PER3	0.3115	period circadian regulator 3
TRMT61B	0.3115	tRNA methyltransferase 61B
SHMT2	0.3115	serine hydroxymethyltransferase 2
ADH1C	0.3115	alcohol dehydrogenase 1C (class I), gamma polypeptide
ZFP90	0.3115	ZFP90 zinc finger protein
STC2	0.31155499999999997	stanniocalcin 2
SYNE3	0.3116	spectrin repeat containing nuclear envelope family member 3
PRMT9	0.31184999999999996	protein arginine methyltransferase 9
LYRM7	0.312	LYR motif containing 7
ETS1	0.312	ETS proto-oncogene 1, transcription factor
APCS	0.312	amyloid P component, serum
MAP7D2	0.312	MAP7 domain containing 2
SNRPA	0.312	small nuclear ribonucleoprotein polypeptide A
TMSB4X	0.312	thymosin beta 4 X-linked
VEGFA	0.312	vascular endothelial growth factor A
SRRT	0.31210000000000004	serrate, RNA effector molecule
GNAS	0.31224999999999997	GNAS complex locus
HBE1	0.3124	hemoglobin subunit epsilon 1
ACTN3	0.3125	actinin alpha 3
IGHMBP2	0.3125	immunoglobulin mu DNA binding protein 2
MAP9	0.3125	microtubule associated protein 9
POLR3H	0.3125	RNA polymerase III subunit H
NDUFB5	0.3125	NADH:ubiquinone oxidoreductase subunit B5
RMDN3	0.3125	regulator of microtubule dynamics 3
NUDT15	0.3125	nudix hydrolase 15
ZNF445	0.3125	zinc finger protein 445
TEX10	0.31270000000000003	testis expressed 10
HMGA1	0.313	high mobility group AT-hook 1
CORO6	0.313	coronin 6
APAF1	0.313	apoptotic peptidase activating factor 1
TRIM37	0.313	tripartite motif containing 37
IGSF10	0.313	immunoglobulin superfamily member 10
ZNF609	0.3131	zinc finger protein 609
SLC22A18	0.31325000000000003	solute carrier family 22 member 18
C16orf89	0.31335999999999997	chromosome 16 open reading frame 89
ARHGEF3	0.3135	Rho guanine nucleotide exchange factor 3
DNAL1	0.3135	dynein axonemal light chain 1
BRAF	0.3135	B-Raf proto-oncogene, serine/threonine kinase
LEKR1	0.3135	leucine, glutamate and lysine rich 1
MARCHF6	0.313683	membrane associated ring-CH-type finger 6
RPS15	0.313795	ribosomal protein S15
FKBPL	0.31395	FKBP prolyl isomerase like
NSFL1C	0.314	NSFL1 cofactor
RHOT1	0.314	ras homolog family member T1
TAF11	0.314	TATA-box binding protein associated factor 11
EXOSC5	0.314	exosome component 5
MIEF1	0.314	mitochondrial elongation factor 1
NIFK	0.31429999999999997	nucleolar protein interacting with the FHA domain of MKI67
NCAPD2	0.3145	non-SMC condensin I complex subunit D2
CCDC88C	0.3145	coiled-coil domain containing 88C
ARHGAP5	0.3145	Rho GTPase activating protein 5
DCLK2	0.3145	doublecortin like kinase 2
CCDC170	0.3145	coiled-coil domain containing 170
ELN	0.3145	elastin
CCDC71L	0.3146	coiled-coil domain containing 71 like
SPECC1	0.31499999999999995	sperm antigen with calponin homology and coiled-coil domains 1
HP	0.31499999999999995	haptoglobin
IMMT	0.315	inner membrane mitochondrial protein
LRRK1	0.315	leucine rich repeat kinase 1
NVL	0.315	nuclear VCP like
FGFR2	0.315	fibroblast growth factor receptor 2
MRPL49	0.315	mitochondrial ribosomal protein L49
RRP36	0.315	ribosomal RNA processing 36
NUDT16L1	0.31525	nudix hydrolase 16 like 1
APBB2	0.3155	amyloid beta precursor protein binding family B member 2
PLA2G4A	0.3155	phospholipase A2 group IVA
SH2B2	0.3155	SH2B adaptor protein 2
GK	0.3155	glycerol kinase
STX17	0.315625	syntaxin 17
MSANTD4	0.31565	Myb/SANT DNA binding domain containing 4 with coiled-coils
GDAP2	0.316	ganglioside induced differentiation associated protein 2
ZNF664	0.316	zinc finger protein 664
ATP5B	0.316	ATP synthase F1 subunit beta
WDR75	0.316	WD repeat domain 75
CRY1	0.316	cryptochrome circadian regulator 1
PKN3	0.316	protein kinase N3
D2HGDH	0.316	D-2-hydroxyglutarate dehydrogenase
USP46	0.31605000000000005	ubiquitin specific peptidase 46
MVD	0.31625	mevalonate diphosphate decarboxylase
PMPCA	0.31645	peptidase, mitochondrial processing subunit alpha
CNBP	0.3165	CCHC-type zinc finger nucleic acid binding protein
SIDT2	0.3165	SID1 transmembrane family member 2
MTPAP	0.3165	mitochondrial poly(A) polymerase
UBXN10	0.3165	UBX domain protein 10
CBX8	0.3165	chromobox 8
ACTR3B	0.3168	actin related protein 3B
UACA	0.31699999999999995	uveal autoantigen with coiled-coil domains and ankyrin repeats
KBTBD4	0.317	kelch repeat and BTB domain containing 4
SPIN3	0.317	spindlin family member 3
PIP4K2C	0.317	phosphatidylinositol-5-phosphate 4-kinase type 2 gamma
YWHAH	0.317	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein eta
TRAM1	0.317	translocation associated membrane protein 1
TMEM26	0.317	transmembrane protein 26
MID1	0.317	midline 1
TRIM36	0.317	tripartite motif containing 36
FOXC1	0.317	forkhead box C1
POSTN	0.31705	periostin
UBAP2	0.317085	ubiquitin associated protein 2
ABAT	0.3174	4-aminobutyrate aminotransferase
UXS1	0.3175	UDP-glucuronate decarboxylase 1
TPPP3	0.3175	tubulin polymerization promoting protein family member 3
CYLD	0.3175	CYLD lysine 63 deubiquitinase
IL1RN	0.3175	interleukin 1 receptor antagonist
UBAP2L	0.3175	ubiquitin associated protein 2 like
GFOD1	0.31779999999999997	glucose-fructose oxidoreductase domain containing 1
BUB1	0.31783	BUB1 mitotic checkpoint serine/threonine kinase
TNNC2	0.31784999999999997	troponin C2, fast skeletal type
PTER	0.31789999999999996	phosphotriesterase related
TMCO3	0.3179	transmembrane and coiled-coil domains 3
RBM23	0.318	RNA binding motif protein 23
REL	0.318	REL proto-oncogene, NF-kB subunit
MALT1	0.318	MALT1 paracaspase
ZFAND1	0.318	zinc finger AN1-type containing 1
FAM76B	0.318	family with sequence similarity 76 member B
PHKG2	0.318	phosphorylase kinase catalytic subunit gamma 2
EMC2	0.318	ER membrane protein complex subunit 2
UCHL3	0.318	ubiquitin C-terminal hydrolase L3
DHX40	0.3182	DEAH-box helicase 40
FBXO45	0.3182	F-box protein 45
NT5C	0.3185	5', 3'-nucleotidase, cytosolic
WBP4	0.3185	WW domain binding protein 4
ARMCX3	0.3185	armadillo repeat containing X-linked 3
SIRT5	0.3185	sirtuin 5
ZNF624	0.3185	zinc finger protein 624
NPDC1	0.3185	neural proliferation, differentiation and control 1
UBE2J1	0.31856	ubiquitin conjugating enzyme E2 J1
HSPB11	0.31884999999999997	heat shock protein family B (small) member 11
CTSG	0.31884999999999997	cathepsin G
RFTN1	0.319	raftlin, lipid raft linker 1
PRRC2C	0.319	proline rich coiled-coil 2C
FAM117A	0.319	family with sequence similarity 117 member A
F11R	0.319	F11 receptor
SUN1	0.319	Sad1 and UNC84 domain containing 1
PARVB	0.319	parvin beta
RWDD4	0.319	RWD domain containing 4
NDUFAF8	0.319	NADH:ubiquinone oxidoreductase complex assembly factor 8
UGCG	0.319	UDP-glucose ceramide glucosyltransferase
C1QB	0.319	complement C1q B chain
TRIM65	0.31900338500000003	tripartite motif containing 65
REM2	0.31900615	RRAD and GEM like GTPase 2
ETFDH	0.31910000000000005	electron transfer flavoprotein dehydrogenase
RPL26	0.319455	ribosomal protein L26
DENND4B	0.3195	DENN domain containing 4B
FBXO46	0.3195	F-box protein 46
EVI5L	0.3195	ecotropic viral integration site 5 like
SNRNP70	0.3195	small nuclear ribonucleoprotein U1 subunit 70
ATE1	0.3195	arginyltransferase 1
CCSAP	0.3195	centriole, cilia and spindle associated protein
OXR1	0.3195	oxidation resistance 1
PRDX2	0.3196	peroxiredoxin 2
HIST1H1A	0.31965	H1.1 linker histone, cluster member
MTFR1	0.31975	mitochondrial fission regulator 1
FAM210B	0.31999999999999995	family with sequence similarity 210 member B
IKBKG	0.32	inhibitor of nuclear factor kappa B kinase regulatory subunit gamma
PLEKHD1	0.32	pleckstrin homology and coiled-coil domain containing D1
BCCIP	0.32	BRCA2 and CDKN1A interacting protein
MLST8	0.32	MTOR associated protein, LST8 homolog
SPIRE1	0.32	spire type actin nucleation factor 1
KIF1A	0.32	kinesin family member 1A
UCKL1	0.3201	uridine-cytidine kinase 1 like 1
SRP72	0.32015	signal recognition particle 72
RAPGEFL1	0.32025	Rap guanine nucleotide exchange factor like 1
POLE4	0.3204	DNA polymerase epsilon 4, accessory subunit
PLEK	0.3205	pleckstrin
FAM81A	0.3205	family with sequence similarity 81 member A
ZHX1	0.3205	zinc fingers and homeoboxes 1
NFIB	0.3205	nuclear factor I B
TCEAL1	0.3205	transcription elongation factor A like 1
ANK1	0.3205	ankyrin 1
LDHB	0.3205	lactate dehydrogenase B
KATNAL1	0.3205	katanin catalytic subunit A1 like 1
PGLYRP1	0.3205	peptidoglycan recognition protein 1
NQO1	0.3205	NAD(P)H quinone dehydrogenase 1
HLA-DPA1	0.3205	major histocompatibility complex, class II, DP alpha 1
KIAA1524	0.3207155	cellular inhibitor of PP2A
PRKCSH	0.32085	protein kinase C substrate 80K-H
PHLPP1	0.321	PH domain and leucine rich repeat protein phosphatase 1
STX8	0.321	syntaxin 8
USP4	0.321	ubiquitin specific peptidase 4
MAP3K10	0.3210001245	mitogen-activated protein kinase kinase kinase 10
ACY1	0.32115	aminoacylase 1
PLEKHG5	0.32125	pleckstrin homology and RhoGEF domain containing G5
KLK5	0.32135	kallikrein related peptidase 5
PRR5	0.3215	proline rich 5
SRCAP	0.3215	Snf2 related CREBBP activator protein
PCP4L1	0.3215	Purkinje cell protein 4 like 1
FURIN	0.3215	furin, paired basic amino acid cleaving enzyme
NAT1	0.3215	N-acetyltransferase 1
XIRP1	0.3215	xin actin binding repeat containing 1
ATP5E	0.3215	ATP synthase F1 subunit epsilon
DSTN	0.3216	destrin, actin depolymerizing factor
LUC7L2	0.321615	LUC7 like 2, pre-mRNA splicing factor
ANAPC13	0.32171	anaphase promoting complex subunit 13
ABRACL	0.32185	ABRA C-terminal like
ACSS1	0.32185	acyl-CoA synthetase short chain family member 1
DNAJC16	0.32189999999999996	DnaJ heat shock protein family (Hsp40) member C16
SMC1B	0.32194999999999996	structural maintenance of chromosomes 1B
TPP1	0.322	tripeptidyl peptidase 1
CLDN7	0.322	claudin 7
RBSN	0.322	rabenosyn, RAB effector
CCT2	0.322	chaperonin containing TCP1 subunit 2
ANKRD46	0.322	ankyrin repeat domain 46
