Gene	p avg	Name
PUS7	0.2797021510469684	pseudouridine synthase 7
TYK2	0.2797269486806004	tyrosine kinase 2
IGFBP2	0.2797392709476243	insulin like growth factor binding protein 2
NAP1L4	0.27982197911181683	nucleosome assembly protein 1 like 4
NSUN6	0.27985592135405757	NOP2/Sun RNA methyltransferase 6
ACOX2	0.2799457075646287	acyl-CoA oxidase 2
CAV1	0.27995479789097544	caveolin 1
MED7	0.28002762554257987	mediator complex subunit 7
BLOC1S6	0.2804005282811784	biogenesis of lysosomal organelles complex 1 subunit 6
TXNDC15	0.28045491767687514	thioredoxin domain containing 15
SBSPON	0.28050132787170656	somatomedin B and thrombospondin type 1 domain containing
ACTR5	0.2805224442830274	actin related protein 5
NHLRC3	0.2806100575127843	NHL repeat containing 3
DNAJC16	0.28061792915446865	DnaJ heat shock protein family (Hsp40) member C16
IMPDH2	0.28071747312733314	inosine monophosphate dehydrogenase 2
CDC123	0.28079875164453727	cell division cycle 123
ENOSF1	0.2809519266479984	enolase superfamily member 1
SART3	0.2810476038226622	spliceosome associated factor 3, U4/U6 recycling protein
FIG4	0.28110284512221845	FIG4 phosphoinositide 5-phosphatase
SLX4	0.28112057003869323	SLX4 structure-specific endonuclease subunit
C19orf53	0.28120434055529886	chromosome 19 open reading frame 53
ZNF346	0.281219366685187	zinc finger protein 346
PGAM4	0.2812964553375451	phosphoglycerate mutase family member 4
PAPOLA	0.28130837275354165	poly(A) polymerase alpha
ZNF507	0.2813148725967307	zinc finger protein 507
SRP9	0.28135834414782035	signal recognition particle 9
RTEL1	0.2813870809234058	regulator of telomere elongation helicase 1
GNG10	0.28140623256545627	G protein subunit gamma 10
KLHL5	0.2814268393808624	kelch like family member 5
MGST3	0.28147674811701756	microsomal glutathione S-transferase 3
SLAIN2	0.2814841034041333	SLAIN motif family member 2
FBXO46	0.2815365862541999	F-box protein 46
PLEK2	0.2815688544408652	pleckstrin 2
ARPC3	0.28158778133338674	actin related protein 2/3 complex subunit 3
HPS6	0.28165361876808875	HPS6 biogenesis of lysosomal organelles complex 2 subunit 3
PDCD10	0.28178451877533284	programmed cell death 10
DHDDS	0.28184825255488083	dehydrodolichyl diphosphate synthase subunit
PLEKHA7	0.28186707464995275	pleckstrin homology domain containing A7
SESN3	0.2818780023758903	sestrin 3
SNX11	0.2818798130942055	sorting nexin 11
ZNF616	0.28197000308597875	zinc finger protein 616
ARHGEF3	0.282269793102032	Rho guanine nucleotide exchange factor 3
LIG4	0.2823007445903456	DNA ligase 4
RBMX	0.28231630162429133	RNA binding motif protein X-linked
PDS5B	0.28242566616495424	PDS5 cohesin associated factor B
MAK16	0.28260593475939366	MAK16 homolog
CKMT2	0.28262389810255084	creatine kinase, mitochondrial 2
LRRC57	0.28275783493016415	leucine rich repeat containing 57
PPIL3	0.28276894719607637	peptidylprolyl isomerase like 3
SH3RF1	0.28277865717521367	SH3 domain containing ring finger 1
CENPE	0.282855559570116	centromere protein E
FCGR1A	0.2828773479507263	Fc gamma receptor Ia
NSUN2	0.2828910802666787	NOP2/Sun RNA methyltransferase 2
FLG2	0.28296121744627306	filaggrin 2
KRT80	0.2829714621234101	keratin 80
NAT6	0.28314921696739354	N-alpha-acetyltransferase 80, NatH catalytic subunit
GNPDA1	0.2831848020016456	glucosamine-6-phosphate deaminase 1
UBASH3B	0.2832061851417763	ubiquitin associated and SH3 domain containing B
SAR1B	0.2832895267284777	secretion associated Ras related GTPase 1B
CDNF	0.2832957817158882	cerebral dopamine neurotrophic factor
NNMT	0.28336381548515394	nicotinamide N-methyltransferase
EEF1A1	0.2834169648045394	eukaryotic translation elongation factor 1 alpha 1
GNPDA2	0.28350671685714646	glucosamine-6-phosphate deaminase 2
RBBP7	0.2835248471149235	RB binding protein 7, chromatin remodeling factor
TXLNG	0.2837379115440447	taxilin gamma
IDS	0.28376598876255277	iduronate 2-sulfatase
NISCH	0.2837895696311544	nischarin
FAM26F	0.2838499964606801	calcium homeostasis modulator family member 6
JUN	0.2838642105842889	Jun proto-oncogene, AP-1 transcription factor subunit
PDE2A	0.2838662978073715	phosphodiesterase 2A
MFSD6	0.2842116282052111	major facilitator superfamily domain containing 6
NANP	0.2842189028839702	N-acetylneuraminic acid phosphatase
PRIM2	0.28427295912159795	DNA primase subunit 2
SPHK2	0.28435952225893557	sphingosine kinase 2
RIOK1	0.2846648248220591	RIO kinase 1
TRMT2A	0.2846841807676745	tRNA methyltransferase 2 homolog A
CYB561	0.2846900171998555	cytochrome b561
PROM1	0.28470426292681605	prominin 1
MRPL18	0.28472065414355174	mitochondrial ribosomal protein L18
METRNL	0.2848017004044937	meteorin like, glial cell differentiation regulator
SRSF1	0.2849580207244504	serine and arginine rich splicing factor 1
GRWD1	0.2849923174008189	glutamate rich WD repeat containing 1
SASS6	0.28502491453790657	SAS-6 centriolar assembly protein
WDR92	0.285029973258815	dynein axonemal assembly factor 10
CLEC11A	0.28507810915003334	C-type lectin domain containing 11A
TRIM25	0.2852538132930526	tripartite motif containing 25
DBR1	0.2853274879795575	debranching RNA lariats 1
COX17	0.2855419550720327	cytochrome c oxidase copper chaperone COX17
GFAP	0.2855531294415321	glial fibrillary acidic protein
HLA-E	0.28560864978691014	major histocompatibility complex, class I, E
IVL	0.28567739507617895	involucrin
NUP43	0.2856995919179317	nucleoporin 43
SCRN1	0.28580534592518986	secernin 1
PLEKHF1	0.2858674220113252	pleckstrin homology and FYVE domain containing 1
SCRN2	0.28586974193168224	secernin 2
LRRIQ1	0.285921747633754	leucine rich repeats and IQ motif containing 1
DYNC2LI1	0.2860481307131334	dynein cytoplasmic 2 light intermediate chain 1
NEK3	0.2861119135252726	NIMA related kinase 3
STX3	0.2861264918059225	syntaxin 3
TBCEL	0.2861273865765056	tubulin folding cofactor E like
CHD4	0.2862172081366746	chromodomain helicase DNA binding protein 4
HAAO	0.2862954468241401	3-hydroxyanthranilate 3,4-dioxygenase
SENP2	0.28635388464495753	SUMO specific peptidase 2
UBE2M	0.2864320606766397	ubiquitin conjugating enzyme E2 M
DROSHA	0.28643341170435166	drosha ribonuclease III
UPP1	0.2864752429328807	uridine phosphorylase 1
SNF8	0.28648847398894806	SNF8 subunit of ESCRT-II
ARHGEF6	0.2865651313353352	Rac/Cdc42 guanine nucleotide exchange factor 6
UBE2H	0.2866605507157218	ubiquitin conjugating enzyme E2 H
KIAA0319L	0.28668566913247473	KIAA0319 like
POLR3H	0.2866993896758532	RNA polymerase III subunit H
TBC1D24	0.2867261691339934	TBC1 domain family member 24
COQ6	0.2867543639139061	coenzyme Q6, monooxygenase
PIGB	0.28681346041146066	phosphatidylinositol glycan anchor biosynthesis class B
SERPINB9	0.2868988082365154	serpin family B member 9
SREK1IP1	0.2869236827774068	SREK1 interacting protein 1
HSPB7	0.28696178363372155	heat shock protein family B (small) member 7
GSPT1	0.28700684851014535	G1 to S phase transition 1
PROS1	0.2870862831531671	protein S
FXR1	0.2871428913955075	FMR1 autosomal homolog 1
NDUFAF7	0.28716074080753484	NADH:ubiquinone oxidoreductase complex assembly factor 7
PRKCE	0.2872020617398699	protein kinase C epsilon
ADGRF5	0.28747641926649575	adhesion G protein-coupled receptor F5
MLH3	0.2875433531837398	mutL homolog 3
RNF167	0.28760324621166106	ring finger protein 167
HMGXB3	0.28775675982618937	HMG-box containing 3
CNN3	0.2879051130950352	calponin 3
CDK16	0.28791220641529014	cyclin dependent kinase 16
BAG6	0.2879135813187508	BAG cochaperone 6
DOCK7	0.28808882189669954	dedicator of cytokinesis 7
CBFB	0.28812148799398807	core-binding factor subunit beta
SDAD1	0.28816793943290747	SDA1 domain containing 1
HAUS6	0.2881737908952743	HAUS augmin like complex subunit 6
MST1	0.2881817403339983	macrophage stimulating 1
CMC1	0.28827418709683883	C-X9-C motif containing 1
MRPL39	0.2883172588356071	mitochondrial ribosomal protein L39
SZT2	0.2883778733675293	SZT2 subunit of KICSTOR complex
HSDL1	0.28845604653357254	hydroxysteroid dehydrogenase like 1
CTBP2	0.2884850975972603	C-terminal binding protein 2
SPAG1	0.28848579674524366	sperm associated antigen 1
FARSA	0.2885597943666182	phenylalanyl-tRNA synthetase subunit alpha
CASP1	0.28871631875672155	caspase 1
PLCB1	0.28872037598915284	phospholipase C beta 1
VAMP2	0.2888996590453883	vesicle associated membrane protein 2
RIC8A	0.288945363511605	RIC8 guanine nucleotide exchange factor A
SLC7A5	0.2889487774065256	solute carrier family 7 member 5
GRB14	0.2889919394046645	growth factor receptor bound protein 14
ACTR8	0.28914712587089586	actin related protein 8
GAS1	0.28933459769900555	growth arrest specific 1
ZNF664	0.2893633479993629	zinc finger protein 664
TTC9	0.2893973030208068	tetratricopeptide repeat domain 9
HBZ	0.2894157275977164	hemoglobin subunit zeta
QPCTL	0.28944438131534034	glutaminyl-peptide cyclotransferase like
PRIM1	0.28947002789728904	DNA primase subunit 1
PABPN1	0.2894782614529069	poly(A) binding protein nuclear 1
C7orf50	0.28950589227145324	chromosome 7 open reading frame 50
CCDC8	0.2895946138531648	coiled-coil domain containing 8
TRAF3IP3	0.28963922162395955	TRAF3 interacting protein 3
BLOC1S3	0.2896702397192995	biogenesis of lysosomal organelles complex 1 subunit 3
KCTD5	0.2897696111623699	potassium channel tetramerization domain containing 5
EHMT2	0.28977922045140925	euchromatic histone lysine methyltransferase 2
TNRC6B	0.2898176770781686	trinucleotide repeat containing adaptor 6B
TTC27	0.2898530865989123	tetratricopeptide repeat domain 27
NCKAP5	0.28986563140469385	NCK associated protein 5
PXDN	0.2899742804536315	peroxidasin
SQSTM1	0.2899774362181189	sequestosome 1
MT-CO1	0.2900025018886599	mitochondrially encoded cytochrome c oxidase I
GPAT4	0.2900390478419204	glycerol-3-phosphate acyltransferase 4
PGLYRP1	0.29007255346428873	peptidoglycan recognition protein 1
KLHDC10	0.29012581563366735	kelch domain containing 10
C2orf47	0.29018388406717316	matrix AAA peptidase interacting protein 1
VNN2	0.2901915479587571	vanin 2
EPB41L5	0.29031466426422536	erythrocyte membrane protein band 4.1 like 5
GIT2	0.29031663185094736	GIT ArfGAP 2
TCL1A	0.29036585653200336	TCL1 family AKT coactivator A
AMDHD2	0.2904038103600734	amidohydrolase domain containing 2
SYBU	0.29040525281946655	syntabulin
ZNF532	0.2904933912581897	zinc finger protein 532
BMP1	0.2905943199693561	bone morphogenetic protein 1
NUDT2	0.29080129453834697	nudix hydrolase 2
RNF123	0.29097928716792815	ring finger protein 123
BOD1	0.29101616361860755	biorientation of chromosomes in cell division 1
CYB5R1	0.291020934825125	cytochrome b5 reductase 1
RNF121	0.29104334902519635	ring finger protein 121
SNX24	0.29112735358070096	sorting nexin 24
KLHL11	0.291318744270158	kelch like family member 11
CCDC51	0.2914038182707783	coiled-coil domain containing 51
TMEM168	0.2914621624231285	transmembrane protein 168
TMEM26	0.29147527565408976	transmembrane protein 26
AIFM2	0.2915919241618306	apoptosis inducing factor mitochondria associated 2
PC	0.29177916983132113	pyruvate carboxylase
CRTC3	0.29186435051527615	CREB regulated transcription coactivator 3
PELO	0.29191901988984126	pelota mRNA surveillance and ribosome rescue factor
MRPS9	0.29194014781458144	mitochondrial ribosomal protein S9
MTSS1	0.2919421075292162	MTSS I-BAR domain containing 1
TLE4	0.292166738829422	TLE family member 4, transcriptional corepressor
COG8	0.2921846051878298	component of oligomeric golgi complex 8
BSPRY	0.29230029889616316	B-box and SPRY domain containing
TRIM37	0.29231911839019353	tripartite motif containing 37
MID1IP1	0.29236845876427847	MID1 interacting protein 1
IDH3A	0.2926441995770517	isocitrate dehydrogenase (NAD(+)) 3 catalytic subunit alpha
NDUFA8	0.29265438874401556	NADH:ubiquinone oxidoreductase subunit A8
DNAJC12	0.29266518796561924	DnaJ heat shock protein family (Hsp40) member C12
TBC1D13	0.29268331364393374	TBC1 domain family member 13
INTS12	0.2929001272195995	integrator complex subunit 12
WFDC2	0.29290121070967723	WAP four-disulfide core domain 2
SMC6	0.2929368568856369	structural maintenance of chromosomes 6
FAS	0.2930273482565463	Fas cell surface death receptor
HOXB7	0.2930284880387387	homeobox B7
ACTR6	0.2930933669968171	actin related protein 6
DENR	0.29312000767689034	density regulated re-initiation and release factor
COL10A1	0.2931542910294909	collagen type X alpha 1 chain
UBE2E2	0.29316965569998343	ubiquitin conjugating enzyme E2 E2
BTAF1	0.29321167105418156	B-TFIID TATA-box binding protein associated factor 1
USP24	0.2932304737328427	ubiquitin specific peptidase 24
MCMBP	0.2933500548727165	minichromosome maintenance complex binding protein
CWC27	0.2933956917000797	CWC27 spliceosome associated cyclophilin
PROSER1	0.2934275765941477	proline and serine rich 1
DPH3	0.2934541423485604	diphthamide biosynthesis 3
MCAM	0.2935511088302624	melanoma cell adhesion molecule
PPFIA1	0.29358138334093115	PTPRF interacting protein alpha 1
CTSK	0.29360390963890753	cathepsin K
ULK4	0.2937792917940407	unc-51 like kinase 4
FAM50B	0.2938064343051946	family with sequence similarity 50 member B
SLIT2	0.29382081277965555	slit guidance ligand 2
PLEKHG5	0.2938348016358543	pleckstrin homology and RhoGEF domain containing G5
TRMT112	0.2938348172621827	tRNA methyltransferase activator subunit 11-2
RPS12	0.2939186703771305	ribosomal protein S12
TRAPPC8	0.29401884923305605	trafficking protein particle complex subunit 8
ESYT2	0.2941505567025054	extended synaptotagmin 2
TRAP1	0.2941687077989974	TNF receptor associated protein 1
RILPL1	0.29419994358406537	Rab interacting lysosomal protein like 1
TTYH3	0.29422021204415333	tweety family member 3
KDR	0.2942682967021249	kinase insert domain receptor
RHBDF1	0.2942744094810088	rhomboid 5 homolog 1
MYH9	0.29428971607163884	myosin heavy chain 9
FAM120C	0.29437817520468074	family with sequence similarity 120C
RPGR	0.29441905713441474	retinitis pigmentosa GTPase regulator
TTC12	0.2945153548479941	tetratricopeptide repeat domain 12
ATG2A	0.2945251966028706	autophagy related 2A
DOCK10	0.2945471100968038	dedicator of cytokinesis 10
MRTO4	0.29460685317902924	MRT4 homolog, ribosome maturation factor
PTGFRN	0.29467879744866404	prostaglandin F2 receptor inhibitor
KHDRBS1	0.29480701285067795	KH RNA binding domain containing, signal transduction associated 1
HNRNPA1L2	0.29484821881694767	heterogeneous nuclear ribonucleoprotein A1 like 2
DPH5	0.29488092072015754	diphthamide biosynthesis 5
WDR36	0.2949378618590433	WD repeat domain 36
CARM1	0.2949507913960082	coactivator associated arginine methyltransferase 1
ST7	0.2949648581040157	suppression of tumorigenicity 7
TCIRG1	0.2950895082438611	T cell immune regulator 1, ATPase H+ transporting V0 subunit a3
ASB9	0.29527669702449044	ankyrin repeat and SOCS box containing 9
WDSUB1	0.2952782991113041	WD repeat, sterile alpha motif and U-box domain containing 1
TRIM6-TRIM34	0.29531514246666735	TRIM6-TRIM34 readthrough
GLG1	0.2953273507648457	golgi glycoprotein 1
KIF5B	0.29545306888722966	kinesin family member 5B
RPS11	0.29556714426796526	ribosomal protein S11
GPATCH4	0.2957328165162535	G-patch domain containing 4 (gene/pseudogene)
MRPL38	0.2957622488451418	mitochondrial ribosomal protein L38
P2RX7	0.295867239723464	purinergic receptor P2X 7
GSE1	0.2959353345595878	Gse1 coiled-coil protein
DAP	0.29594372161289006	death associated protein
DYSF	0.29600062621071543	dysferlin
LTA4H	0.29600579230168167	leukotriene A4 hydrolase
TADA2B	0.29601157318740245	transcriptional adaptor 2B
YAE1D1	0.2960416342451758	YAE1 maturation factor of ABCE1
VPS13D	0.2961077455242759	vacuolar protein sorting 13 homolog D
LRRK2	0.2961302943697338	leucine rich repeat kinase 2
SOX4	0.2962737738359571	SRY-box transcription factor 4
SMARCB1	0.29632599833160594	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily b, member 1
CLC	0.2963469316906394	Charcot-Leyden crystal galectin
RPS10	0.29635867198415344	ribosomal protein S10
WIPI1	0.296377769488554	WD repeat domain, phosphoinositide interacting 1
CENPJ	0.2963815084464208	centromere protein J
MRPL10	0.296438771092166	mitochondrial ribosomal protein L10
TYROBP	0.2965507227608509	transmembrane immune signaling adaptor TYROBP
NDUFAF8	0.2966515404708034	NADH:ubiquinone oxidoreductase complex assembly factor 8
TAF9	0.29673196571847293	TATA-box binding protein associated factor 9
FKBP1A	0.29677817235356696	FKBP prolyl isomerase 1A
PTGR2	0.2968751143148605	prostaglandin reductase 2
ZNF436	0.29705121482814323	zinc finger protein 436
NKIRAS1	0.29717370043744085	NFKB inhibitor interacting Ras like 1
PPP2R1B	0.29728832392213955	protein phosphatase 2 scaffold subunit Abeta
TIMM10	0.29737386211905964	translocase of inner mitochondrial membrane 10
ABCB10	0.29741021624487457	ATP binding cassette subfamily B member 10
BOD1L1	0.2974326223402647	biorientation of chromosomes in cell division 1 like 1
BRD1	0.297436783035265	bromodomain containing 1
ARHGAP22	0.29748487167162513	Rho GTPase activating protein 22
HLCS	0.29765056637038945	holocarboxylase synthetase
COQ5	0.2977343118001891	coenzyme Q5, methyltransferase
PBLD	0.2977789270624164	phenazine biosynthesis like protein domain containing
WWOX	0.29778687890005423	WW domain containing oxidoreductase
ACAD8	0.29779380176416015	acyl-CoA dehydrogenase family member 8
NINJ1	0.2978055617867467	ninjurin 1
VPS28	0.29781294160665034	VPS28 subunit of ESCRT-I
NUPR1	0.2978535915004753	nuclear protein 1, transcriptional regulator
RPL6	0.29788433935760644	ribosomal protein L6
TAPBP	0.29789672610750606	TAP binding protein
TINF2	0.29804018366291535	TERF1 interacting nuclear factor 2
PMM2	0.29804019371731716	phosphomannomutase 2
IKBKAP	0.29809500031658903	elongator acetyltransferase complex subunit 1
MRPL30	0.2981606682830549	mitochondrial ribosomal protein L30
MTHFS	0.29823117540212324	methenyltetrahydrofolate synthetase
ST13	0.2982858134763955	ST13 Hsp70 interacting protein
CFD	0.298299065804529	complement factor D
MRPS6	0.2983598142848452	mitochondrial ribosomal protein S6
NOVA1	0.29839486493321477	NOVA alternative splicing regulator 1
EIF3M	0.2984272477988517	eukaryotic translation initiation factor 3 subunit M
SIRT3	0.29853800043370093	sirtuin 3
SENP1	0.2986357703186242	SUMO specific peptidase 1
NT5E	0.29863956353003146	5'-nucleotidase ecto
SETMAR	0.29864124704227085	SET domain and mariner transposase fusion gene
LMAN1	0.29866094716960223	lectin, mannose binding 1
GAS8	0.29866100994254074	growth arrest specific 8
IKZF1	0.2987860894181672	IKAROS family zinc finger 1
ZNF622	0.2988220068373232	zinc finger protein 622
ELANE	0.2988810206808826	elastase, neutrophil expressed
WDR89	0.29909051456046065	WD repeat domain 89
HLA-DRA	0.29927546447389664	major histocompatibility complex, class II, DR alpha
MPZL1	0.29935079078324056	myelin protein zero like 1
C19orf43	0.2994055992305893	telomerase RNA component interacting RNase
GAS7	0.2994242158374124	growth arrest specific 7
CACNA2D2	0.29947879354717916	calcium voltage-gated channel auxiliary subunit alpha2delta 2
SMARCC2	0.2994801710728532	SWI/SNF related, matrix associated, actin dependent regulator of chromatin subfamily c member 2
C4BPA	0.2994805714098934	complement component 4 binding protein alpha
TUSC2	0.2995187539522489	tumor suppressor 2, mitochondrial calcium regulator
LRPPRC	0.2995890412977502	leucine rich pentatricopeptide repeat containing
EFCAB7	0.29963263664107787	EF-hand calcium binding domain 7
CFL1	0.2996562869582584	cofilin 1
KIAA0101	0.2997419997255291	PCNA clamp associated factor
INTS5	0.29974941532422533	integrator complex subunit 5
PCIF1	0.30006561128136416	phosphorylated CTD interacting factor 1
MRPL14	0.3000827772389087	mitochondrial ribosomal protein L14
SEPTIN11	0.30009344739696053	septin 11
FCHO1	0.30023951095954765	FCH and mu domain containing endocytic adaptor 1
SERINC1	0.3002417971018231	serine incorporator 1
TEN1	0.3002445793662247	TEN1 subunit of CST complex
GPBP1L1	0.3002531095165138	GC-rich promoter binding protein 1 like 1
CNTN1	0.30030960750070995	contactin 1
WDR18	0.3004020270180403	WD repeat domain 18
FHDC1	0.30040699466192444	FH2 domain containing 1
WDR1	0.30040949518113	WD repeat domain 1
VPS29	0.30044388179773107	VPS29 retromer complex component
ARMC1	0.30048664399814645	armadillo repeat containing 1
SMS	0.30059094798647856	spermine synthase
SPTB	0.30059262446532753	spectrin beta, erythrocytic
ACSS2	0.30066004394437457	acyl-CoA synthetase short chain family member 2
BCL7C	0.30067230194652095	BAF chromatin remodeling complex subunit BCL7C
SELL	0.3007652238391033	selectin L
RGS14	0.30077793471266223	regulator of G protein signaling 14
DCTN3	0.3007931078873534	dynactin subunit 3
ZNF652	0.30086865379241323	zinc finger protein 652
PHLPP1	0.3008758995336472	PH domain and leucine rich repeat protein phosphatase 1
CDC26	0.30088052490505607	cell division cycle 26
ACSL4	0.30094331081446213	acyl-CoA synthetase long chain family member 4
ALS2	0.30108182729139527	alsin Rho guanine nucleotide exchange factor ALS2
CLCC1	0.30120953462220834	chloride channel CLIC like 1
MBD2	0.3012230286325334	methyl-CpG binding domain protein 2
PIK3R4	0.30134865703882163	phosphoinositide-3-kinase regulatory subunit 4
TSPYL1	0.30137400689224086	TSPY like 1
ZNF624	0.3013877668460776	zinc finger protein 624
MTO1	0.30139941862377884	mitochondrial tRNA translation optimization 1
SULF2	0.3014119655984908	sulfatase 2
C2orf69	0.3014371202684995	chromosome 2 open reading frame 69
AK1	0.30146795943387517	adenylate kinase 1
HRG	0.30153394201979766	histidine rich glycoprotein
ZFP36L1	0.30155937269578875	ZFP36 ring finger protein like 1
ASXL3	0.3015884323850578	ASXL transcriptional regulator 3
MAPK3	0.301589192741243	mitogen-activated protein kinase 3
UPF2	0.3015897599252714	UPF2 regulator of nonsense mediated mRNA decay
CST5	0.30163234818985074	cystatin D
UBE4B	0.30175716887175663	ubiquitination factor E4B
ZC2HC1A	0.30229013862333887	zinc finger C2HC-type containing 1A
AGO3	0.30233354081290453	argonaute RISC catalytic component 3
PCM1	0.3023502264688028	pericentriolar material 1
VNN1	0.3023701468142547	vanin 1
MUCL1	0.30249540471431424	mucin like 1
SPECC1L	0.30251069578167117	sperm antigen with calponin homology and coiled-coil domains 1 like
TCN1	0.3025588843610838	transcobalamin 1
DPP8	0.3025788714949546	dipeptidyl peptidase 8
KATNA1	0.3025861484914987	katanin catalytic subunit A1
CACNA2D1	0.3025923740204078	calcium voltage-gated channel auxiliary subunit alpha2delta 1
SELENBP1	0.3026302864530906	selenium binding protein 1
ANG	0.3026558156042888	angiogenin
HNRNPA1	0.30275183147846946	heterogeneous nuclear ribonucleoprotein A1
TMEM245	0.30275658791708726	transmembrane protein 245
MKRN2	0.30282927952736166	makorin ring finger protein 2
NTPCR	0.3028881775372937	nucleoside-triphosphatase, cancer-related
USP46	0.30293098867411494	ubiquitin specific peptidase 46
BID	0.30295443963915636	BH3 interacting domain death agonist
NFKBIA	0.3029938239182216	NFKB inhibitor alpha
MSANTD4	0.3030658810227859	Myb/SANT DNA binding domain containing 4 with coiled-coils
ICE1	0.3031939542646843	interactor of little elongation complex ELL subunit 1
PTTG1IP	0.30326664755004856	PTTG1 interacting protein
DRG2	0.30330095505598864	developmentally regulated GTP binding protein 2
MMP14	0.3033065222411939	matrix metallopeptidase 14
ARHGAP26	0.30338533158875014	Rho GTPase activating protein 26
DCLK2	0.3034588226613949	doublecortin like kinase 2
SGPP1	0.30351664827762276	sphingosine-1-phosphate phosphatase 1
RDH13	0.30354323363460345	retinol dehydrogenase 13
PYROXD2	0.30355965263697243	pyridine nucleotide-disulphide oxidoreductase domain 2
PNO1	0.30358153299887475	partner of NOB1 homolog
IFI44L	0.3036333890792247	interferon induced protein 44 like
CHMP4A	0.30366184200064167	charged multivesicular body protein 4A
COA6	0.3036728720611438	cytochrome c oxidase assembly factor 6
EDF1	0.30371610689331974	endothelial differentiation related factor 1
SUDS3	0.30374984317950227	SDS3 homolog, SIN3A corepressor complex component
SEPTIN8	0.30392746641610413	septin 8
ANXA3	0.3039395935454431	annexin A3
HCLS1	0.30408780546109065	hematopoietic cell-specific Lyn substrate 1
VASP	0.30413485177661226	vasodilator stimulated phosphoprotein
LSM1	0.3041938094476895	LSM1 homolog, mRNA degradation associated
COBL	0.30420953472966594	cordon-bleu WH2 repeat protein
GREM1	0.30432041773684315	gremlin 1, DAN family BMP antagonist
SMAD1	0.30444026719081063	SMAD family member 1
APEX2	0.3044617426182903	apurinic/apyrimidinic endodeoxyribonuclease 2
PLIN2	0.30452157119731815	perilipin 2
XIRP2	0.3046381767091257	xin actin binding repeat containing 2
TAP2	0.30466533555796427	transporter 2, ATP binding cassette subfamily B member
NUDT16	0.30480297797182493	nudix hydrolase 16
MTHFD1L	0.3048502167414818	methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 1 like
POLA1	0.30487354702793623	DNA polymerase alpha 1, catalytic subunit
CAPN6	0.3049255476788635	calpain 6
PARK2	0.30503178184313395	parkin RBR E3 ubiquitin protein ligase
DDX28	0.3050442776761127	DEAD-box helicase 28
MIPOL1	0.30504592841994776	mirror-image polydactyly 1
TCF4	0.3051285534371665	transcription factor 4
DCLK3	0.30516340818706245	doublecortin like kinase 3
ADH1C	0.30524823950262725	alcohol dehydrogenase 1C (class I), gamma polypeptide
CTNNAL1	0.30531347939599235	catenin alpha like 1
TBC1D14	0.30536331968577585	TBC1 domain family member 14
TMEM43	0.305454679962364	transmembrane protein 43
IPO8	0.3054686559729004	importin 8
ITGBL1	0.305488655671078	integrin subunit beta like 1
LPCAT4	0.30554353785385263	lysophosphatidylcholine acyltransferase 4
PPP1R11	0.30560858453560946	protein phosphatase 1 regulatory inhibitor subunit 11
NBR1	0.3056717117663058	NBR1 autophagy cargo receptor
PRTN3	0.3057517093887802	proteinase 3
CYP7B1	0.30586362476254697	cytochrome P450 family 7 subfamily B member 1
MED27	0.3059274657753511	mediator complex subunit 27
TAX1BP3	0.3061720422409313	Tax1 binding protein 3
EED	0.30619517508903604	embryonic ectoderm development
MIEF1	0.3064583534103928	mitochondrial elongation factor 1
TANC1	0.3064744961991909	tetratricopeptide repeat, ankyrin repeat and coiled-coil containing 1
BIN2	0.3065173413061075	bridging integrator 2
RPL35	0.30652707169830823	ribosomal protein L35
GDF15	0.30654544814386964	growth differentiation factor 15
ZNF445	0.30655012008962246	zinc finger protein 445
PDGFRL	0.3065642422114043	platelet derived growth factor receptor like
SNRPD1	0.30663617918446384	small nuclear ribonucleoprotein D1 polypeptide
AKAP13	0.30668569386044864	A-kinase anchoring protein 13
SH3BP2	0.30669498758702907	SH3 domain binding protein 2
RCN1	0.3067020433460429	reticulocalbin 1
VPS51	0.30676328876823306	VPS51 subunit of GARP complex
TIA1	0.30694401673798455	TIA1 cytotoxic granule associated RNA binding protein
RPS10-NUDT3	0.3069625202058137	RPS10-NUDT3 readthrough
ARID4B	0.3069663423723142	AT-rich interaction domain 4B
PRKAR1B	0.30698285886802174	protein kinase cAMP-dependent type I regulatory subunit beta
NCS1	0.30698412906677136	neuronal calcium sensor 1
PSMG2	0.3069846865755542	proteasome assembly chaperone 2
NPTN	0.30699373289965237	neuroplastin
SDCCAG8	0.3070328556705191	SHH signaling and ciliogenesis regulator SDCCAG8
MAP4K2	0.30707025298358176	mitogen-activated protein kinase kinase kinase kinase 2
RRP15	0.307075176074973	ribosomal RNA processing 15 homolog
ABCA12	0.3071226650117282	ATP binding cassette subfamily A member 12
CCAR2	0.30723186954998977	cell cycle and apoptosis regulator 2
PLS3	0.3072635213725715	plastin 3
RPL15	0.3075035279146029	ribosomal protein L15
NMRAL1	0.3075181084021379	NmrA like redox sensor 1
UBXN4	0.3075393341218421	UBX domain protein 4
TAF10	0.3075414564020933	TATA-box binding protein associated factor 10
CCDC28B	0.3075789859425217	coiled-coil domain containing 28B
PALM	0.30768985023801704	paralemmin
MRPS7	0.30774499095433233	mitochondrial ribosomal protein S7
KIAA0513	0.30775620438572704	KIAA0513
