Gene	r	p	Name
KIAA1751	-0.2936	0.0095568301232653	cilia and flagella associated protein 74
PCDHGA9	0.2933	0.0096231226724031	protocadherin gamma subfamily A, 9
TGFB3	0.2933	0.009632337031488	transforming growth factor beta 3
NFATC1	-0.293	0.0097032349425462	nuclear factor of activated T cells 1
NFKBIL1	-0.293	0.0097045191603501	NFKB inhibitor like 1
FAM241B	-0.293	0.0097179282385618	family with sequence similarity 241 member B
HSD17B1	0.293	0.0097201016778576	hydroxysteroid 17-beta dehydrogenase 1
INPP5B	-0.2924	0.0098718094342127	inositol polyphosphate-5-phosphatase B
UBE4A	0.2922	0.0099117636276495	ubiquitination factor E4A
AGAP3	-0.2921	0.0099576864226358	ArfGAP with GTPase domain, ankyrin repeat and PH domain 3
PSMD3	0.292	0.0099628121546025	proteasome 26S subunit, non-ATPase 3
AP1M2	0.292	0.0099651506887077	adaptor related protein complex 1 subunit mu 2
PLA2G7	-0.292	0.0099814523461186	phospholipase A2 group VII
METTL1	0.2919	0.0100026198159873	methyltransferase 1, tRNA methylguanosine
PCIF1	-0.2918	0.010015366946077	phosphorylated CTD interacting factor 1
RP1	-0.2918	0.0100357646503315	RP1 axonemal microtubule associated
LSM14B	0.2917	0.0100389408282316	LSM family member 14B
RANGAP1	0.2917	0.0100528524163889	Ran GTPase activating protein 1
GLI2	-0.2916	0.0100713536493747	GLI family zinc finger 2
NDC1	0.2916	0.0100773176529254	NDC1 transmembrane nucleoporin
SAP30BP	-0.2915	0.0101149711245079	SAP30 binding protein
MNT	-0.2915	0.0101179845759811	MAX network transcriptional repressor
MLEC	0.2914	0.0101225766539	malectin
TXNRD3	-0.2911	0.010200745435739	thioredoxin reductase 3
USP19	0.2911	0.0102149969854772	ubiquitin specific peptidase 19
RPAIN	-0.2911	0.0102210282381596	RPA interacting protein
MICOS13	-0.291	0.0102342477934441	mitochondrial contact site and cristae organizing system subunit 13
DNAI2	-0.2907	0.0103300222033774	dynein axonemal intermediate chain 2
NOMO1	0.2906	0.0103396216647846	NODAL modulator 1
SLC27A4	0.2905	0.0103665231508548	solute carrier family 27 member 4
ABCC4	0.2905	0.0103704353954144	ATP binding cassette subfamily C member 4
FLG2	0.2905	0.0103846713991941	filaggrin 2
RPL37A	0.2903	0.0104374818493646	ribosomal protein L37a
PGBD1	-0.2902	0.010451522582084	piggyBac transposable element derived 1
FOXRED2	0.2902	0.0104566381058361	FAD dependent oxidoreductase domain containing 2
TBC1D14	-0.2901	0.0104913550216111	TBC1 domain family member 14
CSNK1G3	0.2901	0.0105003895668492	casein kinase 1 gamma 3
OFD1	-0.29	0.0105031137513949	OFD1 centriole and centriolar satellite protein
ACBD7	-0.29	0.0105122646387859	acyl-CoA binding domain containing 7
DNAJC1	0.29	0.0105148056069989	DnaJ heat shock protein family (Hsp40) member C1
TBC1D24	0.2897	0.0106106399871335	TBC1 domain family member 24
PAPSS2	0.2895	0.0106470625055734	3'-phosphoadenosine 5'-phosphosulfate synthase 2
CDR2	0.2895	0.0106711974540203	cerebellar degeneration related protein 2
EPG5	-0.2894	0.0106719143620529	ectopic P-granules 5 autophagy tethering factor
TAF5	-0.2894	0.010680833428935	TATA-box binding protein associated factor 5
ADCK1	0.2893	0.0107103341563256	aarF domain containing kinase 1
LRRC42	-0.2893	0.0107160843131438	leucine rich repeat containing 42
HMGB2	-0.2892	0.0107469194975359	high mobility group box 2
USO1	0.2892	0.010747319153624	USO1 vesicle transport factor
TMEM263	0.2891	0.0107647726129605	transmembrane protein 263
CRIPT	-0.2891	0.010773725876526	CXXC repeat containing interactor of PDZ3 domain
CTNNAL1	-0.289	0.0107925415529005	catenin alpha like 1
GLYATL3	-0.289	0.0108005722092149	glycine-N-acyltransferase like 3
NCOA4	-0.289	0.0108021855503423	nuclear receptor coactivator 4
ALKBH2	-0.2889	0.0108164673260097	alkB homolog 2, alpha-ketoglutarate dependent dioxygenase
TLNRD1	-0.2889	0.0108212933457821	talin rod domain containing 1
GNL1	-0.2887	0.0108953532283806	G protein nucleolar 1 (putative)
IRAG2	-0.2886	0.0109189464194221	inositol 1,4,5-triphosphate receptor associated 2
PLEKHA4	-0.2885	0.0109287224029135	pleckstrin homology domain containing A4
ATAT1	-0.2885	0.0109341514828501	alpha tubulin acetyltransferase 1
IK	-0.2884	0.0109715731637231	IK cytokine
ARRB2	-0.2882	0.0110305206696159	arrestin beta 2
KCNQ2	0.2881	0.0110614673820439	potassium voltage-gated channel subfamily Q member 2
HDAC9	-0.288	0.0110774905106084	histone deacetylase 9
CSNK1A1L	0.288	0.0110848772413018	casein kinase 1 alpha 1 like
RPF1	0.288	0.0110918406343299	ribosome production factor 1 homolog
ATP6AP1	0.2879	0.0111141703424865	ATPase H+ transporting accessory protein 1
CDPF1	-0.2877	0.0111703569457715	cysteine rich DPF motif domain containing 1
CCDC169	-0.2877	0.0111748795211165	coiled-coil domain containing 169
DPH7	0.2875	0.0112250539887311	diphthamide biosynthesis 7
NRXN1	-0.2874	0.0112576525177075	neurexin 1
FEM1C	0.2874	0.0112783883951353	fem-1 homolog C
YME1L1	0.2873	0.0112866404758903	YME1 like 1 ATPase
SAFB2	-0.2873	0.0112926442237442	scaffold attachment factor B2
SNTG2	-0.2872	0.0113102886911137	syntrophin gamma 2
RAB15	0.2872	0.0113231385128067	RAB15, member RAS oncogene family
FAM161A	-0.2872	0.0113308383341396	FAM161 centrosomal protein A
PIGX	0.2871	0.0113388177885024	phosphatidylinositol glycan anchor biosynthesis class X
MBP	-0.2869	0.0114133402819633	myelin basic protein
VAPB	0.2869	0.0114140052624596	VAMP associated protein B and C
CMC4	-0.2866	0.0114972925375269	C-X9-C motif containing 4
PEX11A	0.2866	0.0115035727581641	peroxisomal biogenesis factor 11 alpha
SRSF4	-0.2863	0.0115861960998399	serine and arginine rich splicing factor 4
PIGU	0.2862	0.0116292497763484	phosphatidylinositol glycan anchor biosynthesis class U
PBXIP1	0.2862	0.0116348498115907	PBX homeobox interacting protein 1
CCDC169-SOHLH2	-0.2861	0.0116669338391384	CCDC169-SOHLH2 readthrough
ARCN1	0.2861	0.011670201605682	archain 1
ARMCX4	-0.2856	0.0118029643979773	armadillo repeat containing X-linked 4
ABHD18	0.2855	0.0118479220147171	abhydrolase domain containing 18
ACBD3	0.2852	0.0119463238511746	acyl-CoA binding domain containing 3
CD5	-0.2851	0.0119482129168937	CD5 molecule
ALG5	0.2851	0.0119649158799277	ALG5 dolichyl-phosphate beta-glucosyltransferase
PEBP4	-0.2848	0.0120570763445113	phosphatidylethanolamine binding protein 4
TRPC1	-0.2847	0.0120870971414533	transient receptor potential cation channel subfamily C member 1
DUOX2	0.2846	0.0121163033724023	dual oxidase 2
SSX2IP	-0.2845	0.0121538309421283	SSX family member 2 interacting protein
CATSPERB	-0.2845	0.012167439826185	cation channel sperm associated auxiliary subunit beta
RNF11	0.2844	0.0121982544962238	ring finger protein 11
FAM151B	0.2843	0.0122190176644997	family with sequence similarity 151 member B
TRIM41	-0.2842	0.0122345680187162	tripartite motif containing 41
NDUFB11	0.2842	0.0122389403448177	NADH:ubiquinone oxidoreductase subunit B11
SLC25A1	0.2842	0.012261675832874	solute carrier family 25 member 1
HACD3	0.2841	0.0122692491323324	3-hydroxyacyl-CoA dehydratase 3
PHYKPL	-0.2841	0.0122848421328628	5-phosphohydroxy-L-lysine phospho-lyase
PDE8A	0.284	0.0123025807668853	phosphodiesterase 8A
SARS2	-0.2839	0.0123305224901695	seryl-tRNA synthetase 2, mitochondrial
POLR1H	-0.2839	0.0123511811606946	RNA polymerase I subunit H
GORASP2	0.2839	0.0123539993352475	golgi reassembly stacking protein 2
PTK2	0.2837	0.0124183260949276	protein tyrosine kinase 2
FBXO2	-0.2836	0.0124429487597712	F-box protein 2
NRDC	0.2836	0.012453522628522	nardilysin convertase
DHRS4	0.2835	0.0124604827106294	dehydrogenase/reductase 4
TPI1	-0.2833	0.0125278260416171	triosephosphate isomerase 1
NUB1	-0.2833	0.0125279737848264	negative regulator of ubiquitin like proteins 1
TNKS1BP1	0.2833	0.0125485858588117	tankyrase 1 binding protein 1
SENP2	0.2832	0.0125823249432302	SUMO specific peptidase 2
QPRT	0.2831	0.012595405145481	quinolinate phosphoribosyltransferase
DUSP14	-0.2831	0.0126129507018659	dual specificity phosphatase 14
CSTF2T	0.2829	0.012658696197146	cleavage stimulation factor subunit 2 tau variant
BRD2	-0.2828	0.0127035058084281	bromodomain containing 2
ZW10	0.2827	0.0127199250276199	zw10 kinetochore protein
CSNK1A1	0.2827	0.0127393502362883	casein kinase 1 alpha 1
SLC11A2	0.2821	0.0129184531250797	solute carrier family 11 member 2
SCLT1	-0.2819	0.0130046262385475	sodium channel and clathrin linker 1
TPCN1	0.2818	0.0130213593039448	two pore segment channel 1
TRPS1	-0.2818	0.0130279117063728	transcriptional repressor GATA binding 1
ZC3H7B	0.2818	0.0130428331833647	zinc finger CCCH-type containing 7B
RAVER1	-0.2817	0.0130608409301468	ribonucleoprotein, PTB binding 1
TMC5	0.2817	0.0130660918303175	transmembrane channel like 5
SYCE1	-0.2816	0.0130960475267373	synaptonemal complex central element protein 1
GPR89A	0.2816	0.0131140513757857	G protein-coupled receptor 89A
DDHD1	-0.2814	0.0131518321554455	DDHD domain containing 1
ZNF24	-0.2814	0.0131636367134055	zinc finger protein 24
PPFIBP2	0.2814	0.0131682870286241	PPFIA binding protein 2
CSPP1	-0.2813	0.0131863625789753	centrosome and spindle pole associated protein 1
CTTNBP2	-0.2813	0.0131930153518753	cortactin binding protein 2
TRIM8	0.2813	0.0132125325750275	tripartite motif containing 8
TFPT	0.2812	0.0132319256292956	TCF3 fusion partner
EIF2S2	0.2812	0.0132355132660519	eukaryotic translation initiation factor 2 subunit beta
SPATA13	-0.2812	0.013238302369087	spermatogenesis associated 13
BFSP2	0.2812	0.0132470642223768	beaded filament structural protein 2
TUSC2	0.2811	0.0132582334106765	tumor suppressor 2, mitochondrial calcium regulator
EXOSC8	-0.2811	0.0132628250821927	exosome component 8
FCHSD2	-0.2809	0.0133481153417081	FCH and double SH3 domains 2
TCF3	-0.2808	0.0133572440376456	transcription factor 3
ANKRD17	0.2808	0.0133628601795453	ankyrin repeat domain 17
FURIN	-0.2808	0.0133784894396162	furin, paired basic amino acid cleaving enzyme
SAFB	-0.2806	0.0134579998432801	scaffold attachment factor B
EIF4A1	0.2805	0.0134641383105229	eukaryotic translation initiation factor 4A1
ITSN2	-0.2805	0.0134704605534878	intersectin 2
CPQ	-0.2805	0.0134788804317114	carboxypeptidase Q
DNAJC19	-0.2805	0.0134928682958035	DnaJ heat shock protein family (Hsp40) member C19
ARL6IP6	-0.2804	0.0134955351210459	ADP ribosylation factor like GTPase 6 interacting protein 6
EFHD1	0.2804	0.0135249324196368	EF-hand domain family member D1
ADAMTS7	0.2802	0.0135767695570208	ADAM metallopeptidase with thrombospondin type 1 motif 7
ATAD1	0.2802	0.0135937247315055	ATPase family AAA domain containing 1
SUB1	-0.2801	0.0136152354465077	SUB1 regulator of transcription
SLIT1	-0.2801	0.0136159410533919	slit guidance ligand 1
DNM1L	-0.28	0.0136605322800373	dynamin 1 like
FECH	-0.2798	0.0137053878980616	ferrochelatase
GALK1	-0.2798	0.0137148327148115	galactokinase 1
HMGCLL1	-0.2798	0.0137362070277579	3-hydroxymethyl-3-methylglutaryl-CoA lyase like 1
CCDC40	-0.2796	0.0137816464185835	coiled-coil domain containing 40
FAM210A	-0.2795	0.0138231010961745	family with sequence similarity 210 member A
NTMT1	0.2794	0.0138663332251189	N-terminal Xaa-Pro-Lys N-methyltransferase 1
EMC10	0.2793	0.0139029608928885	ER membrane protein complex subunit 10
ARID4A	-0.2791	0.0139521499922406	AT-rich interaction domain 4A
RNF169	-0.2791	0.0139643701336696	ring finger protein 169
IRF5	-0.2791	0.0139774301727135	interferon regulatory factor 5
BIRC6	0.2791	0.013982072425259	baculoviral IAP repeat containing 6
LONRF2	-0.279	0.0139964220461623	LON peptidase N-terminal domain and ring finger 2
NOMO2	0.2789	0.0140406958786486	NODAL modulator 2
RTN4	0.2789	0.0140452815605904	reticulon 4
PLIN5	-0.2789	0.0140471803838019	perilipin 5
KIF18B	-0.2788	0.014065293421258	kinesin family member 18B
ARHGAP21	-0.2788	0.0140815314698299	Rho GTPase activating protein 21
B9D1	-0.2788	0.0140886906161267	B9 domain containing 1
ALKBH6	0.2787	0.0141017089771131	alkB homolog 6
DBR1	-0.2787	0.0141151923379551	debranching RNA lariats 1
BTF3	0.2787	0.0141258032405933	basic transcription factor 3
TRPV4	-0.2786	0.0141564096376545	transient receptor potential cation channel subfamily V member 4
CTAGE4	0.2786	0.0141583644561739	CTAGE family member 4
USP16	0.2784	0.0142090789087061	ubiquitin specific peptidase 16
NFKB2	-0.2784	0.0142250534079655	nuclear factor kappa B subunit 2
RPTOR	-0.2783	0.0142453130283677	regulatory associated protein of MTOR complex 1
ZFPL1	0.2783	0.014257392301081	zinc finger protein like 1
TIPIN	-0.278	0.0143472661937365	TIMELESS interacting protein
PWWP2A	-0.2779	0.0143971473758334	PWWP domain containing 2A
USP29	0.2778	0.0144345125401094	ubiquitin specific peptidase 29
EI24	0.2778	0.0144431918278195	EI24 autophagy associated transmembrane protein
RNF39	0.2777	0.0144676255409856	ring finger protein 39
IL17RA	-0.2774	0.014580421105787	interleukin 17 receptor A
SEC22B	0.2773	0.0146177798713813	SEC22 homolog B, vesicle trafficking protein
CROCC	-0.2773	0.0146228145505621	ciliary rootlet coiled-coil, rootletin
GTF2A2	-0.2772	0.0146559834617291	general transcription factor IIA subunit 2
PPP1R1B	0.277	0.0147162081544123	protein phosphatase 1 regulatory inhibitor subunit 1B
UIMC1	-0.277	0.0147323256070943	ubiquitin interaction motif containing 1
ZFR2	-0.2769	0.0147846711591747	zinc finger RNA binding protein 2
CEP57L1	-0.2767	0.0148426760908246	centrosomal protein 57 like 1
PLEKHS1	0.2766	0.0148948865032227	pleckstrin homology domain containing S1
RTEL1	-0.2766	0.0148984523122777	regulator of telomere elongation helicase 1
CFAP45	-0.2765	0.0149086319198362	cilia and flagella associated protein 45
CSTA	0.2765	0.0149111122430826	cystatin A
DIMT1	-0.2765	0.0149257430319739	DIM1 rRNA methyltransferase and ribosome maturation factor
SCARA3	-0.2764	0.0149440483074358	scavenger receptor class A member 3
HSP90AB1	0.2763	0.0149908619901637	heat shock protein 90 alpha family class B member 1
PRPSAP1	-0.2763	0.014997663092955	phosphoribosyl pyrophosphate synthetase associated protein 1
FBRS	-0.2763	0.0150093615266327	fibrosin
ARID4B	-0.2763	0.0150161537630865	AT-rich interaction domain 4B
RELB	-0.2762	0.0150271663216812	RELB proto-oncogene, NF-kB subunit
MED24	0.2762	0.015040545858233	mediator complex subunit 24
NFYB	-0.2761	0.0150649599339566	nuclear transcription factor Y subunit beta
PTMS	-0.2761	0.0150883193424968	parathymosin
CEP85	-0.2758	0.0151974446136577	centrosomal protein 85
RAB39A	0.2757	0.0152207652270036	RAB39A, member RAS oncogene family
